"waitingdays","type","entry","city","checkyear","checkmonth"
19,"J1","New","ShangHai",2011,3
24,"J1","New","GuangZhou",2011,3
17,"F1","Renewal","ShangHai",2011,3
15,"J1","New","BeiJing",2011,3
15,"B1","New","BeiJing",2011,3
23,"J1","New","BeiJing",2011,3
12,"L1","New","ShangHai",2011,3
14,"B2","New","BeiJing",2011,3
23,"F1","New","ShenYang",2011,3
35,"H1","New","Chennai",2011,3
10,"J1","New","BeiJing",2011,3
9,"H1","Renewal","BeiJing",2011,3
14,"J1","Renewal","BeiJing",2011,3
9,"B1","New","Others",2011,3
12,"J1","Renewal","ShangHai",2011,3
9,"J1","New","BeiJing",2011,3
14,"J1","New","BeiJing",2011,3
18,"H1","Renewal","Tijuana",2011,3
30,"H1","Renewal","Europe",2011,3
11,"H1","Renewal","ShangHai",2011,3
17,"J1","New","BeiJing",2011,3
14,"J1","New","BeiJing",2011,3
23,"H1","New","Chennai",2011,3
46,"H1","New","ShangHai",2011,3
28,"F1","Renewal","ShangHai",2011,3
14,"H1","Renewal","ShangHai",2011,3
23,"F2","New","ChengDu",2011,4
13,"B1","Renewal","Europe",2011,4
13,"J1","New","Others",2011,4
21,"L1","New","BeiJing",2011,4
9,"J1","Renewal","BeiJing",2011,4
28,"B1","New","ShangHai",2011,4
34,"H1","New","ChengDu",2011,4
21,"F1","Renewal","Toronto",2011,4
19,"F1","New","ShangHai",2011,4
16,"J1","New","BeiJing",2011,4
22,"L1","New","ShangHai",2011,4
1,"H1","New","BeiJing",2011,4
28,"H1","New","ShangHai",2011,4
14,"F1","New","BeiJing",2011,4
14,"F1","New","BeiJing",2011,4
23,"J1","New","ShangHai",2011,4
34,"J2","New","ShangHai",2011,4
31,"F1","New","Europe",2011,4
25,"L1","Renewal","ChengDu",2011,4
21,"F1","New","BeiJing",2011,4
40,"B2","New","ShangHai",2011,4
21,"J1","New","ChengDu",2011,4
14,"J1","Renewal","BeiJing",2011,4
17,"F1","New","BeiJing",2011,4
23,"B1","New","ShangHai",2011,4
14,"B1","New","ShangHai",2011,4
23,"F1","Renewal","ShangHai",2011,4
16,"H1","New","ShenYang",2011,4
19,"J1","New","GuangZhou",2011,4
26,"J1","New","Chennai",2011,4
1,"F1","Renewal","BeiJing",2011,4
29,"J1","New","ShangHai",2011,4
18,"J1","New","ShangHai",2011,4
16,"F1","Renewal","ShangHai",2011,4
30,"F1","New","GuangZhou",2011,4
22,"J1","New","ShangHai",2011,4
31,"J2","Renewal","ShangHai",2011,4
64,"J2","New","BeiJing",2011,4
13,"F1","New","HongKong",2011,4
65,"F1","New","Toronto",2011,4
22,"J1","New","GuangZhou",2011,4
27,"F1","New","ShenYang",2011,4
19,"F1","New","BeiJing",2011,4
24,"F1","New","ShangHai",2011,4
22,"F1","Renewal","GuangZhou",2011,4
29,"F1","New","ShangHai",2011,4
15,"J2","New","BeiJing",2011,4
15,"J1","New","BeiJing",2011,4
22,"F1","New","GuangZhou",2011,4
19,"B1","New","ShangHai",2011,4
15,"F1","New","BeiJing",2011,4
15,"F1","New","BeiJing",2011,4
20,"H1","New","GuangZhou",2011,4
19,"B1","New","ShangHai",2011,4
21,"F1","New","BeiJing",2011,4
19,"B1","New","Toronto",2011,4
18,"F1","Renewal","ShangHai",2011,4
37,"F1","New","ShangHai",2011,5
22,"F1","New","BeiJing",2011,5
16,"F1","New","ShangHai",2011,5
17,"F1","New","BeiJing",2011,5
24,"F1","Renewal","ShangHai",2011,5
24,"J1","Renewal","ShangHai",2011,5
17,"F1","New","ChengDu",2011,5
23,"F1","New","ShangHai",2011,5
21,"F1","Renewal","ShangHai",2011,5
17,"B1","New","BeiJing",2011,5
23,"F1","New","ShangHai",2011,5
22,"H1","Renewal","ShangHai",2011,5
23,"H1","Renewal","ShangHai",2011,5
25,"F1","New","GuangZhou",2011,5
23,"F1","New","ShangHai",2011,5
17,"F1","New","GuangZhou",2011,5
22,"F1","New","GuangZhou",2011,5
21,"J1","New","ShangHai",2011,5
30,"F1","New","ShangHai",2011,5
22,"F1","New","ShangHai",2011,5
40,"F1","New","BeiJing",2011,5
22,"F1","New","ShangHai",2011,5
16,"F1","New","BeiJing",2011,5
22,"J1","New","ShangHai",2011,5
22,"J1","New","ShangHai",2011,5
15,"F1","New","BeiJing",2011,5
22,"F1","New","ShangHai",2011,5
19,"H1","Renewal","BeiJing",2011,5
14,"B2","New","BeiJing",2011,5
15,"F1","New","BeiJing",2011,5
19,"B1","New","GuangZhou",2011,5
19,"J1","Renewal","ShangHai",2011,5
28,"B1","New","BeiJing",2011,5
29,"F1","New","ShangHai",2011,5
22,"F1","New","ShangHai",2011,5
20,"F1","Renewal","Others",2011,5
18,"F1","New","BeiJing",2011,5
53,"J1","Renewal","ShangHai",2011,5
18,"F1","New","BeiJing",2011,5
18,"J1","New","BeiJing",2011,5
26,"F1","Renewal","ShangHai",2011,5
17,"F1","New","BeiJing",2011,5
18,"F1","Renewal","BeiJing",2011,5
20,"F1","New","ShangHai",2011,5
26,"F1","Renewal","ShangHai",2011,5
21,"F1","Renewal","GuangZhou",2011,5
50,"F1","Renewal","ShangHai",2011,5
24,"F1","Renewal","ShangHai",2011,5
24,"F1","New","GuangZhou",2011,5
22,"J1","New","ShangHai",2011,5
42,"F1","New","BeiJing",2011,5
29,"B1","New","ShangHai",2011,5
14,"F1","New","ChengDu",2011,5
22,"F1","New","GuangZhou",2011,5
15,"F1","New","BeiJing",2011,5
16,"J1","New","BeiJing",2011,5
16,"F1","New","ChengDu",2011,5
17,"F1","Renewal","ChengDu",2011,5
28,"B1","New","ShangHai",2011,5
22,"H1","Renewal","ShangHai",2011,5
16,"F1","New","BeiJing",2011,5
22,"F1","Renewal","ChengDu",2011,5
16,"F1","New","ChengDu",2011,5
28,"F1","Renewal","BeiJing",2011,5
23,"F1","New","GuangZhou",2011,5
35,"J1","New","GuangZhou",2011,5
100,"H1","New","Ottawa",2011,5
49,"F1","New","ShangHai",2011,5
43,"F1","New","BeiJing",2011,5
43,"J1","New","GuangZhou",2011,5
14,"B1","New","Others",2011,5
24,"F1","Renewal","ShangHai",2011,5
16,"F1","New","BeiJing",2011,5
6,"F1","Renewal","BeiJing",2011,5
22,"F1","Renewal","ShangHai",2011,5
29,"F1","New","BeiJing",2011,5
42,"F1","New","ShangHai",2011,5
14,"F1","New","BeiJing",2011,5
6,"B2","Renewal","ShangHai",2011,5
28,"F1","New","ShangHai",2011,5
13,"J1","New","BeiJing",2011,5
36,"F1","New","BeiJing",2011,5
25,"F1","New","BeiJing",2011,5
20,"J1","New","GuangZhou",2011,5
27,"F1","New","ShangHai",2011,5
20,"F1","Renewal","GuangZhou",2011,5
18,"F1","New","BeiJing",2011,5
28,"F1","New","ShangHai",2011,5
18,"F1","Renewal","BeiJing",2011,5
39,"F1","Renewal","ShenYang",2011,5
15,"F1","New","BeiJing",2011,5
26,"F1","New","ShangHai",2011,5
20,"H1","Renewal","ChengDu",2011,5
47,"F1","Renewal","ShangHai",2011,5
10,"F1","New","BeiJing",2011,5
25,"F1","Renewal","BeiJing",2011,5
25,"F1","New","ShangHai",2011,5
25,"F1","Renewal","ShangHai",2011,5
44,"F1","New","BeiJing",2011,5
17,"F1","New","BeiJing",2011,5
19,"F1","Renewal","BeiJing",2011,5
25,"J1","New","Toronto",2011,5
23,"F1","New","ChengDu",2011,5
24,"J1","Renewal","ShangHai",2011,5
45,"F1","New","BeiJing",2011,5
38,"F1","New","ShenYang",2011,5
16,"F1","Renewal","Others",2011,5
23,"F1","Renewal","ChengDu",2011,5
21,"J1","New","BeiJing",2011,5
28,"F1","New","ShenYang",2011,5
23,"F1","New","ChengDu",2011,5
23,"B1","Renewal","GuangZhou",2011,5
23,"F1","Renewal","ShangHai",2011,5
7,"F1","New","ShangHai",2011,5
16,"F1","New","BeiJing",2011,5
26,"F1","New","BeiJing",2011,5
20,"F1","New","ShangHai",2011,5
43,"F1","New","ShangHai",2011,5
23,"F1","New","BeiJing",2011,5
30,"B1","New","GuangZhou",2011,5
61,"H1","New","NewDelhi",2011,5
22,"B1","New","ShangHai",2011,5
964,"F1","New","BeiJing",2011,5
19,"H1","New","BeiJing",2011,5
28,"F1","New","ShangHai",2011,5
22,"F1","New","ShangHai",2011,5
23,"F1","New","ShenYang",2011,5
29,"F1","Renewal","ShangHai",2011,5
25,"F1","New","ShangHai",2011,5
26,"F1","New","GuangZhou",2011,5
22,"F1","Renewal","ShangHai",2011,5
20,"H1","Renewal","ChengDu",2011,5
20,"F1","Renewal","ShangHai",2011,5
15,"F1","New","BeiJing",2011,5
29,"J1","New","BeiJing",2011,5
21,"F1","Renewal","ShangHai",2011,5
28,"F1","New","GuangZhou",2011,5
40,"F1","New","BeiJing",2011,5
21,"F1","New","ShangHai",2011,5
21,"F1","New","ShenYang",2011,5
21,"F1","New","ShangHai",2011,5
18,"F1","New","BeiJing",2011,5
31,"J1","New","ShangHai",2011,5
29,"F1","New","ShangHai",2011,5
32,"F1","New","Others",2011,5
21,"F1","New","GuangZhou",2011,5
20,"F1","New","BeiJing",2011,5
26,"F1","New","ShangHai",2011,5
16,"F1","New","BeiJing",2011,5
15,"F1","New","GuangZhou",2011,5
23,"F1","New","ShangHai",2011,5
16,"J1","New","Others",2011,5
17,"F1","New","ShangHai",2011,5
52,"J1","New","ShangHai",2011,5
17,"B1","New","BeiJing",2011,5
24,"J1","New","ShenYang",2011,5
24,"F1","New","ShenYang",2011,5
60,"F1","New","ShangHai",2011,5
33,"F1","Renewal","ShangHai",2011,5
22,"F1","New","NewDelhi",2011,5
18,"F1","Renewal","BeiJing",2011,5
23,"F1","New","BeiJing",2011,5
36,"F1","New","ShangHai",2011,5
21,"B2","New","BeiJing",2011,5
28,"J1","New","ShangHai",2011,5
23,"F1","New","ShangHai",2011,5
233,"F1","New","ShangHai",2011,5
16,"F1","New","ChengDu",2011,5
31,"F1","New","ShangHai",2011,5
28,"F1","New","ShangHai",2011,5
35,"F1","New","BeiJing",2011,5
14,"F1","New","GuangZhou",2011,5
27,"F1","New","ShenYang",2011,5
27,"F1","New","ShangHai",2011,5
29,"F1","New","ShangHai",2011,5
45,"J1","New","BeiJing",2011,5
15,"F1","New","BeiJing",2011,5
34,"F1","New","ShangHai",2011,5
27,"F1","Renewal","BeiJing",2011,5
33,"F1","New","ShangHai",2011,5
32,"F1","New","ShenYang",2011,5
16,"F1","New","BeiJing",2011,5
30,"F1","New","ShenYang",2011,5
29,"F1","New","ShenYang",2011,5
155,"B1","New","Others",2011,5
28,"F1","New","ShangHai",2011,5
32,"F1","New","ShangHai",2011,5
48,"F1","New","BeiJing",2011,5
30,"F1","New","ShenYang",2011,5
55,"F1","New","BeiJing",2011,5
90,"F1","New","BeiJing",2011,5
29,"J1","Renewal","ShangHai",2011,5
42,"F1","New","ShangHai",2011,5
28,"F1","Renewal","ShangHai",2011,5
15,"F1","New","BeiJing",2011,5
28,"F1","Renewal","ShangHai",2011,5
15,"F1","New","BeiJing",2011,5
27,"F1","Renewal","ShangHai",2011,5
35,"F1","New","ShangHai",2011,5
15,"F1","New","GuangZhou",2011,5
36,"F1","New","ShangHai",2011,5
33,"F1","New","ShangHai",2011,5
33,"F1","Renewal","ShangHai",2011,5
62,"F1","New","ShangHai",2011,5
26,"F1","New","GuangZhou",2011,5
54,"F1","New","ShangHai",2011,5
28,"F1","New","ShenYang",2011,5
32,"F1","New","ShangHai",2011,5
63,"F1","New","ShangHai",2011,5
33,"F1","New","ShangHai",2011,5
41,"F1","New","ShangHai",2011,5
53,"J1","New","ShenYang",2011,5
63,"F1","Renewal","ShangHai",2011,5
95,"F1","Renewal","BeiJing",2011,5
18,"F1","New","ChengDu",2011,5
29,"F1","New","ShenYang",2011,5
20,"F1","New","ChengDu",2011,5
29,"F1","New","ShangHai",2011,5
27,"F1","New","ShenYang",2011,5
21,"F1","New","BeiJing",2011,5
24,"F1","New","ShangHai",2011,5
15,"F1","Renewal","ChengDu",2011,5
20,"F1","Renewal","ShangHai",2011,5
59,"F1","Renewal","ShangHai",2011,5
14,"F1","New","BeiJing",2011,5
20,"F1","New","GuangZhou",2011,5
27,"F1","New","ShangHai",2011,5
23,"F1","New","GuangZhou",2011,5
14,"F1","New","BeiJing",2011,5
21,"F1","New","ShangHai",2011,5
29,"F1","New","ShenYang",2011,5
29,"F1","New","ShangHai",2011,5
22,"F1","New","GuangZhou",2011,5
48,"F1","New","ChengDu",2011,5
26,"F1","Renewal","ShangHai",2011,6
15,"F1","New","BeiJing",2011,6
40,"F1","New","ShenYang",2011,6
57,"B1","New","ShenYang",2011,6
23,"F1","New","BeiJing",2011,6
14,"F1","New","BeiJing",2011,6
20,"F1","Renewal","GuangZhou",2011,6
26,"F1","Renewal","ShangHai",2011,6
41,"F1","New","ShenYang",2011,6
57,"F1","Renewal","ShangHai",2011,6
14,"J1","New","BeiJing",2011,6
34,"F1","New","ShangHai",2011,6
26,"F1","New","ShangHai",2011,6
27,"F1","New","ShangHai",2011,6
19,"H1","New","GuangZhou",2011,6
31,"F1","Renewal","ShenYang",2011,6
28,"J1","New","NewDelhi",2011,6
60,"J1","Renewal","ShangHai",2011,6
18,"F1","New","BeiJing",2011,6
27,"F1","Renewal","ShangHai",2011,6
26,"F1","Renewal","BeiJing",2011,6
26,"F1","New","ShangHai",2011,6
26,"F1","New","ShangHai",2011,6
32,"J1","New","ShangHai",2011,6
26,"F1","New","ShangHai",2011,6
29,"F1","Renewal","GuangZhou",2011,6
25,"F1","Renewal","ShangHai",2011,6
56,"F1","New","ShangHai",2011,6
56,"F1","Renewal","ShangHai",2011,6
56,"F1","Renewal","ShangHai",2011,6
35,"H1","New","Europe",2011,6
21,"F1","New","BeiJing",2011,6
55,"H1","Renewal","ShangHai",2011,6
28,"F1","New","BeiJing",2011,6
26,"F1","New","ShangHai",2011,6
29,"F1","Renewal","ShangHai",2011,6
32,"F1","New","BeiJing",2011,6
27,"F1","New","ShangHai",2011,6
60,"F1","New","BeiJing",2011,6
21,"J1","New","Mumbai",2011,6
24,"F1","New","BeiJing",2011,6
32,"F1","New","BeiJing",2011,6
45,"F1","New","BeiJing",2011,6
25,"F1","Renewal","ShangHai",2011,6
20,"F1","New","ShangHai",2011,6
24,"F1","New","BeiJing",2011,6
33,"H1","Renewal","ShangHai",2011,6
39,"F1","New","BeiJing",2011,6
32,"F1","Renewal","BeiJing",2011,6
54,"F1","Renewal","ShangHai",2011,6
26,"F1","Renewal","ShangHai",2011,6
56,"F1","New","ShangHai",2011,6
32,"F1","Renewal","Toronto",2011,6
23,"F1","New","NewDelhi",2011,6
21,"F1","Renewal","ShangHai",2011,6
21,"F1","Renewal","ShangHai",2011,6
29,"F1","Renewal","BeiJing",2011,6
17,"F1","Renewal","ChengDu",2011,6
24,"H1","Renewal","ShenYang",2011,6
28,"F1","New","BeiJing",2011,6
17,"F1","New","BeiJing",2011,6
20,"F1","New","BeiJing",2011,6
28,"F1","New","GuangZhou",2011,6
28,"F1","Renewal","BeiJing",2011,6
16,"F1","New","ChengDu",2011,6
21,"F1","New","BeiJing",2011,6
29,"F1","Renewal","ChengDu",2011,6
21,"F1","New","ShangHai",2011,6
53,"J1","New","BeiJing",2011,6
23,"F1","Renewal","BeiJing",2011,6
23,"F1","New","BeiJing",2011,6
29,"F2","New","ShangHai",2011,6
21,"F1","New","ChengDu",2011,6
21,"F1","New","BeiJing",2011,6
59,"F1","Renewal","Europe",2011,6
76,"F1","New","ShangHai",2011,6
28,"F1","New","BeiJing",2011,6
28,"F1","New","BeiJing",2011,6
8,"F1","New","BeiJing",2011,6
19,"F1","Renewal","BeiJing",2011,6
28,"F1","New","BeiJing",2011,6
20,"F1","Renewal","BeiJing",2011,6
8,"F1","Renewal","BeiJing",2011,6
28,"F1","New","BeiJing",2011,6
20,"F1","New","BeiJing",2011,6
19,"F1","New","BeiJing",2011,6
28,"F1","New","BeiJing",2011,6
28,"F1","New","BeiJing",2011,6
90,"F1","Renewal","BeiJing",2011,6
28,"F1","New","BeiJing",2011,6
29,"F1","Renewal","ShangHai",2011,6
37,"F1","New","BeiJing",2011,6
23,"F1","Renewal","ShangHai",2011,6
48,"H1","Renewal","NewDelhi",2011,6
22,"F1","New","ShangHai",2011,6
42,"F1","Renewal","ShangHai",2011,6
21,"H1","New","BeiJing",2011,6
19,"F1","New","ShangHai",2011,6
23,"F1","New","ShangHai",2011,6
23,"F1","New","GuangZhou",2011,6
32,"L1","New","ShangHai",2011,6
22,"J1","New","ShangHai",2011,6
21,"F1","New","ShangHai",2011,6
22,"F1","Renewal","ShangHai",2011,6
22,"F1","New","ShangHai",2011,6
36,"F1","New","ShangHai",2011,6
22,"J1","New","ShangHai",2011,6
26,"H1","New","ShangHai",2011,6
5,"F1","Renewal","GuangZhou",2011,6
25,"F1","New","ShangHai",2011,6
25,"F1","New","BeiJing",2011,6
1,"F1","New","ShangHai",2011,6
28,"F1","New","ShangHai",2011,6
20,"F1","New","GuangZhou",2011,6
20,"F1","New","BeiJing",2011,6
25,"F1","Renewal","ShenYang",2011,6
19,"H1","New","BeiJing",2011,6
28,"J1","New","ShangHai",2011,6
26,"F1","New","ShangHai",2011,6
24,"F1","New","ShangHai",2011,6
47,"F1","New","ShangHai",2011,6
31,"B1","New","BeiJing",2011,6
35,"F1","Renewal","BeiJing",2011,6
59,"F1","New","BeiJing",2011,6
32,"F1","Renewal","ShenYang",2011,6
32,"F1","New","ShenYang",2011,6
33,"F1","Renewal","ShangHai",2011,6
60,"H1","New","ShenYang",2011,6
47,"F1","New","ShangHai",2011,6
52,"F1","Renewal","ChengDu",2011,6
23,"F1","New","ChengDu",2011,6
26,"F1","Renewal","GuangZhou",2011,6
26,"F1","New","ShangHai",2011,6
23,"F1","New","ShangHai",2011,6
32,"J1","New","BeiJing",2011,6
22,"F1","Renewal","Toronto",2011,6
29,"J1","New","GuangZhou",2011,6
21,"F1","New","ChengDu",2011,6
29,"F1","New","GuangZhou",2011,6
24,"J1","New","GuangZhou",2011,6
14,"F1","Renewal","Toronto",2011,6
23,"F1","New","ChengDu",2011,6
49,"F1","Renewal","BeiJing",2011,6
25,"F1","Renewal","ShangHai",2011,6
30,"F1","Renewal","ShenYang",2011,6
31,"F1","New","ShangHai",2011,6
28,"F1","Renewal","ChengDu",2011,6
37,"F1","New","ShangHai",2011,6
17,"F1","New","BeiJing",2011,6
16,"F1","New","BeiJing",2011,6
22,"F1","Renewal","ChengDu",2011,6
16,"J1","New","GuangZhou",2011,6
16,"F1","Renewal","BeiJing",2011,6
22,"F1","New","BeiJing",2011,6
25,"F1","Renewal","ShangHai",2011,6
16,"F1","New","BeiJing",2011,6
16,"J1","New","BeiJing",2011,6
20,"F1","New","BeiJing",2011,6
16,"F1","New","BeiJing",2011,6
15,"F1","Renewal","BeiJing",2011,6
15,"F1","Renewal","HongKong",2011,6
21,"F1","New","BeiJing",2011,6
16,"J1","New","BeiJing",2011,6
16,"F1","New","BeiJing",2011,6
22,"F1","New","BeiJing",2011,6
78,"J1","New","BeiJing",2011,6
28,"F1","New","GuangZhou",2011,6
40,"F1","Renewal","ShenYang",2011,6
76,"F1","New","Europe",2011,6
58,"F1","Renewal","BeiJing",2011,6
19,"F1","New","BeiJing",2011,6
20,"F1","New","BeiJing",2011,6
26,"B1","New","ChengDu",2011,6
28,"F1","New","ShangHai",2011,6
29,"F1","New","ShangHai",2011,6
21,"F1","New","ShenYang",2011,6
26,"B1","New","GuangZhou",2011,6
21,"F1","New","ShangHai",2011,6
21,"J1","New","BeiJing",2011,6
20,"F1","New","BeiJing",2011,6
28,"J1","New","GuangZhou",2011,6
24,"F1","New","BeiJing",2011,6
20,"F1","New","BeiJing",2011,6
10,"F1","Renewal","ShangHai",2011,6
20,"F1","Renewal","BeiJing",2011,6
21,"H1","Renewal","ChengDu",2011,6
53,"F1","New","BeiJing",2011,6
52,"J1","New","ShenYang",2011,6
26,"F1","New","ShangHai",2011,6
29,"F1","New","GuangZhou",2011,6
42,"F1","New","BeiJing",2011,6
24,"F1","New","Mumbai",2011,6
17,"F1","New","BeiJing",2011,6
17,"H1","Renewal","BeiJing",2011,6
113,"F1","New","BeiJing",2011,6
21,"F1","New","Toronto",2011,6
28,"F1","Renewal","BeiJing",2011,6
22,"F1","New","ChengDu",2011,6
17,"B2","New","HongKong",2011,6
17,"F1","New","BeiJing",2011,6
17,"H1","New","BeiJing",2011,6
22,"F1","New","GuangZhou",2011,6
22,"F1","New","ShangHai",2011,6
53,"F1","New","BeiJing",2011,6
31,"H4","New","ShenYang",2011,6
79,"F1","Renewal","ShangHai",2011,6
22,"F1","Renewal","ShangHai",2011,6
16,"J1","New","BeiJing",2011,6
41,"F1","New","ChengDu",2011,6
28,"F1","New","ShangHai",2011,6
20,"F1","New","ShangHai",2011,6
22,"F1","New","ShangHai",2011,6
35,"F1","New","ShangHai",2011,6
21,"F1","New","ShangHai",2011,6
22,"F1","New","ShangHai",2011,6
21,"F1","New","ShangHai",2011,6
16,"F1","New","BeiJing",2011,6
21,"F1","New","ShangHai",2011,6
25,"J1","New","ShangHai",2011,6
21,"F1","New","ShangHai",2011,6
21,"F1","New","ChengDu",2011,6
22,"F1","New","ShangHai",2011,6
23,"J2","New","BeiJing",2011,6
16,"F1","Renewal","GuangZhou",2011,6
42,"L1","New","ShenYang",2011,6
31,"J1","New","GuangZhou",2011,6
7,"B1","New","ShangHai",2011,6
29,"F1","New","BeiJing",2011,6
23,"F1","New","BeiJing",2011,6
21,"B1","New","GuangZhou",2011,6
23,"F1","New","BeiJing",2011,6
28,"J1","New","BeiJing",2011,6
21,"F1","New","GuangZhou",2011,6
42,"B1","Renewal","ShangHai",2011,6
21,"F1","New","ShangHai",2011,6
27,"B1","New","BeiJing",2011,6
40,"F1","New","BeiJing",2011,6
40,"B1","Renewal","GuangZhou",2011,6
18,"H1","Renewal","BeiJing",2011,6
22,"F1","New","ShangHai",2011,6
21,"F1","New","ChengDu",2011,6
18,"F1","New","BeiJing",2011,6
23,"F1","New","GuangZhou",2011,6
53,"F1","New","ShangHai",2011,6
19,"F1","Renewal","GuangZhou",2011,6
27,"F1","New","GuangZhou",2011,6
26,"F1","Renewal","ShangHai",2011,6
39,"F1","New","BeiJing",2011,6
25,"F1","New","ShangHai",2011,6
28,"F1","New","ShenYang",2011,6
24,"J1","New","ShangHai",2011,6
48,"J1","New","ShenYang",2011,6
35,"F1","Renewal","BeiJing",2011,6
34,"F1","New","ShangHai",2011,6
24,"F1","New","BeiJing",2011,6
35,"B1","New","Europe",2011,6
32,"F1","New","ShangHai",2011,6
34,"F1","Renewal","ShangHai",2011,6
24,"F1","Renewal","GuangZhou",2011,6
32,"F1","New","ShangHai",2011,6
26,"F1","New","GuangZhou",2011,6
45,"F1","New","ChengDu",2011,6
26,"F1","New","ShangHai",2011,6
34,"F1","New","GuangZhou",2011,6
31,"F1","New","BeiJing",2011,6
18,"F1","New","ShangHai",2011,6
18,"F1","New","ChengDu",2011,6
30,"F1","New","ShenYang",2011,6
17,"J1","New","ShangHai",2011,6
22,"F1","New","ShangHai",2011,6
29,"F1","Renewal","ShenYang",2011,6
24,"F1","New","ShangHai",2011,6
18,"F1","New","ShangHai",2011,6
9,"F1","Renewal","Europe",2011,6
11,"H1","New","ShenYang",2011,6
18,"H1","New","Ottawa",2011,6
26,"F1","Renewal","ChengDu",2011,6
21,"F1","Renewal","ShenYang",2011,6
29,"F1","New","ShangHai",2011,6
23,"F1","New","ChengDu",2011,6
21,"J1","New","BeiJing",2011,6
-336,"F1","New","ShenYang",2011,6
21,"F1","Renewal","ChengDu",2011,6
29,"F1","Renewal","GuangZhou",2011,6
22,"F1","New","ShangHai",2011,6
14,"F1","Renewal","ChengDu",2011,6
2,"F1","New","ShangHai",2011,6
24,"F1","New","ChengDu",2011,6
16,"F1","New","BeiJing",2011,6
20,"F1","New","GuangZhou",2011,6
20,"F1","New","BeiJing",2011,6
38,"J1","New","Mumbai",2011,6
14,"F1","Renewal","ChengDu",2011,6
14,"F1","New","ChengDu",2011,6
17,"F1","New","BeiJing",2011,6
28,"J1","New","ShangHai",2011,6
19,"F1","New","BeiJing",2011,6
19,"J1","New","BeiJing",2011,6
20,"J1","New","BeiJing",2011,6
19,"F1","New","ChengDu",2011,6
30,"F1","New","BeiJing",2011,6
17,"F1","New","BeiJing",2011,6
22,"J1","New","BeiJing",2011,6
19,"F1","Renewal","BeiJing",2011,6
15,"H1","New","BeiJing",2011,6
16,"F1","New","BeiJing",2011,6
28,"F1","New","ShenYang",2011,6
34,"J1","New","ShenYang",2011,6
34,"J2","New","ShenYang",2011,6
47,"F1","New","BeiJing",2011,6
34,"J2","New","ShenYang",2011,6
50,"F1","New","BeiJing",2011,6
15,"F1","New","BeiJing",2011,6
20,"F1","New","BeiJing",2011,6
23,"F1","Renewal","GuangZhou",2011,6
39,"J1","New","BeiJing",2011,6
20,"F1","New","BeiJing",2011,6
22,"J1","New","ShangHai",2011,6
29,"F1","Renewal","GuangZhou",2011,6
41,"J1","New","BeiJing",2011,7
21,"F1","New","ShangHai",2011,7
0,"F1","New","BeiJing",2011,7
27,"F1","Renewal","GuangZhou",2011,7
23,"F1","New","BeiJing",2011,7
54,"J1","New","ShangHai",2011,7
23,"J1","New","BeiJing",2011,7
27,"F1","New","GuangZhou",2011,7
28,"F1","New","BeiJing",2011,7
27,"F1","New","ShenYang",2011,7
38,"F1","New","BeiJing",2011,7
19,"F1","Renewal","ShangHai",2011,7
21,"F1","New","ShangHai",2011,7
32,"F1","New","GuangZhou",2011,7
27,"J1","New","GuangZhou",2011,7
38,"J1","New","BeiJing",2011,7
46,"J2","New","BeiJing",2011,7
27,"F1","Renewal","GuangZhou",2011,7
16,"J1","New","BeiJing",2011,7
45,"J1","New","BeiJing",2011,7
20,"F1","New","BeiJing",2011,7
15,"F1","New","ShangHai",2011,7
38,"H1","New","ShenYang",2011,7
18,"F1","Renewal","ShangHai",2011,7
24,"F1","New","GuangZhou",2011,7
17,"L1","New","BeiJing",2011,7
17,"F1","Renewal","BeiJing",2011,7
35,"F1","Renewal","GuangZhou",2011,7
28,"F1","New","ShangHai",2011,7
17,"F1","New","ShangHai",2011,7
38,"F1","New","BeiJing",2011,7
27,"H1","New","ShangHai",2011,7
31,"J1","New","BeiJing",2011,7
